,3
9848,H
9849,A
9850,H
9851,D
9852,H
9853,H
9854,D
9855,A
9856,H
9857,H
9858,H
9859,D
9860,H
9861,A
9862,A
9863,D
9864,D
9865,A
9866,H
9867,D
9868,H
9869,A
9870,H
9871,D
9872,D
9873,D
9874,H
9875,A
9876,A
9877,H
9878,D
9879,H
9880,H
9881,A
9882,H
9883,D
9884,D
9885,A
9886,D
9887,D
9888,H
9889,H
9890,D
9891,D
9892,A
9893,D
9894,D
9895,H
9896,D
9897,H
9898,A
9899,H
9900,A
9901,H
9902,H
9903,D
9904,A
9905,H
9906,A
9907,H
9908,H
9909,H
9910,A
9911,H
9912,A
9913,D
9914,A
9915,A
9916,A
9917,A
9918,D
9919,H
9920,D
9921,H
9922,A
9923,H
9924,A
9925,D
9926,H
9927,H
9928,H
9929,H
9930,A
9931,H
9932,H
9933,D
9934,A
9935,A
9936,A
9937,H
9938,D
9939,H
9940,D
9941,D
9942,H
9943,A
9944,H
9945,D
9946,H
9947,H
9948,H
9949,H
9950,D
9951,A
9952,H
9953,D
9954,H
9955,H
9956,A
9957,H
9958,A
9959,H
9960,H
9961,H
9962,H
9963,H
9964,D
9965,A
9966,H
9967,H
9968,H
9969,H
9970,D
9971,A
9972,H
9973,H
9974,A
9975,D
9976,H
9977,H
9978,H
9979,H
9980,H
9981,A
9982,D
9983,H
9984,D
9985,H
9986,H
9987,A
9988,D
9989,H
9990,A
9991,A
9992,H
9993,H
9994,D
9995,H
9996,H
9997,D
9998,A
9999,D
10000,H
10001,H
10002,D
10003,A
10004,H
10005,D
10006,A
10007,H
10008,H
10009,D
10010,D
10011,H
10012,D
10013,D
10014,D
10015,A
10016,A
10017,A
10018,H
10019,H
10020,A
10021,H
10022,D
10023,D
10024,A
10025,H
10026,H
10027,H
10028,H
10029,D
10030,D
10031,H
10032,D
10033,H
10034,A
10035,A
10036,D
10037,D
10038,H
10039,D
10040,D
10041,H
10042,A
10043,H
10044,A
10045,A
10046,H
10047,D
10048,A
10049,H
10050,D
10051,A
10052,H
10053,A
10054,D
10055,A
10056,H
10057,D
10058,H
10059,D
10060,H
10061,D
10062,H
10063,H
10064,A
10065,H
10066,H
10067,A
10068,A
10069,H
10070,H
10071,D
10072,H
10073,H
10074,H
10075,A
10076,H
10077,H
10078,H
10079,H
10080,H
10081,A
10082,A
10083,D
10084,D
10085,H
10086,A
10087,H
10088,H
10089,D
10090,H
10091,H
10092,D
10093,A
10094,H
10095,D
10096,H
10097,A
10098,D
10099,H
10100,H
10101,H
10102,A
10103,H
10104,H
10105,D
10106,H
10107,A
10108,D
10109,A
10110,H
10111,H
10112,D
10113,D
10114,D
10115,H
10116,D
10117,A
10118,H
10119,H
10120,D
10121,H
10122,H
10123,A
10124,D
10125,H
10126,H
10127,H
10128,D
10129,H
10130,H
10131,A
10132,H
10133,H
10134,H
10135,H
10136,H
10137,D
10138,H
10139,H
10140,D
10141,D
10142,H
10143,D
10144,D
10145,A
10146,H
10147,D
10148,A
10149,H
10150,H
10151,A
10152,A
10153,H
10154,D
10155,A
10156,A
10157,A
10158,H
10159,A
10160,A
10161,H
10162,D
10163,A
10164,H
10165,A
10166,A
10167,A
10168,H
10169,H
10170,H
10171,D
10172,D
10173,H
10174,H
10175,A
10176,H
10177,A
10178,A
10179,A
10180,H
10181,H
10182,A
10183,D
10184,A
10185,A
10186,D
10187,H
10188,A
10189,H
10190,H
10191,D
10192,D
10193,A
10194,H
10195,D
10196,A
10197,D
10198,A
10199,H
10200,A
10201,H
10202,D
10203,H
10204,D
10205,D
10206,H
10207,D
10208,A
10209,H
10210,H
10211,A
10212,D
10213,A
10214,D
10215,H
10216,H
10217,H
10218,H
10219,D
10220,H
10221,D
10222,H
10223,A
10224,H
10225,D
10226,A
10227,A
10228,H
10229,H
10230,H
10231,D
10232,H
10233,H
10234,D
10235,D
10236,H
10237,H
10238,H
10239,H
10240,A
10241,A
10242,H
10243,H
10244,A
10245,H
10246,H
10247,H
10248,A
10249,D
10250,H
10251,D
10252,H
10253,A
10254,D
10255,A
10256,A
10257,D
10258,A
10259,H
10260,H
10261,D
10262,H
10263,D
10264,H
10265,H
10266,D
10267,D
10268,H
10269,H
10270,D
10271,A
10272,D
10273,D
10274,H
10275,A
10276,D
10277,A
10278,A
10279,H
10280,H
10281,D
10282,D
10283,H
10284,A
10285,A
10286,D
10287,H
10288,A
10289,D
10290,A
10291,H
10292,D
10293,H
10294,D
10295,H
10296,H
10297,D
10298,A
10299,H
10300,H
10301,H
10302,H
10303,H
10304,H
10305,H
10306,A
10307,D
10308,H
10309,D
10310,H
10311,D
10312,H
10313,D
10314,H
10315,A
10316,A
10317,H
10318,D
10319,D
10320,A
10321,H
10322,A
10323,H
10324,D
10325,D
10326,D
10327,H
10328,D
10329,A
10330,A
10331,H
10332,D
10333,H
10334,H
10335,H
10336,H
10337,H
10338,H
10339,H
10340,H
10341,D
10342,D
10343,D
10344,D
10345,A
10346,A
10347,D
10348,A
10349,D
10350,D
10351,A
10352,H
10353,A
10354,H
10355,D
10356,H
10357,H
10358,H
10359,H
10360,A
10361,A
10362,H
10363,A
10364,D
10365,A
10366,H
10367,D
10368,H
10369,A
10370,D
10371,A
10372,D
10373,D
10374,H
10375,A
10376,D
10377,D
10378,H
10379,H
10380,A
10381,D
10382,H
10383,H
10384,D
10385,A
10386,D
10387,D
10388,A
10389,H
10390,A
10391,H
10392,D
10393,A
10394,H
10395,A
10396,A
10397,A
10398,H
10399,D
10400,A
10401,D
10402,D
10403,A
10404,D
10405,H
10406,H
10407,H
10408,H
10409,H
10410,A
10411,D
10412,H
10413,A
10414,D
10415,D
10416,A
10417,H
10418,A
10419,H
10420,D
10421,D
10422,H
10423,D
10424,H
10425,A
10426,H
10427,A
10428,A
10429,D
10430,H
10431,D
10432,A
10433,H
10434,H
10435,D
10436,A
10437,D
10438,H
10439,A
10440,H
10441,A
10442,H
10443,H
10444,H
10445,H
10446,H
10447,A
10448,A
10449,A
10450,H
10451,D
10452,H
10453,H
10454,H
10455,A
10456,A
10457,A
10458,D
10459,A
10460,H
10461,A
10462,D
10463,H
10464,H
10465,H
10466,D
10467,A
10468,D
10469,A
10470,H
10471,H
10472,H
10473,D
10474,H
10475,A
10476,H
10477,A
10478,A
10479,D
10480,A
10481,D
10482,D
10483,H
10484,H
10485,H
10486,A
10487,A
10488,D
10489,A
10490,H
10491,D
10492,D
10493,A
10494,H
10495,A
10496,H
10497,D
10498,H
10499,A
10500,H
10501,A
10502,A
10503,A
10504,H
10505,H
10506,D
10507,H
10508,H
10509,H
10510,H
10511,H
10512,H
10513,A
10514,H
10515,A
10516,D
10517,D
10518,H
10519,D
10520,A
10521,D
10522,D
10523,H
10524,H
10525,H
10526,D
10527,H
10528,H
10529,A
10530,D
10531,H
10532,H
10533,A
10534,A
10535,H
10536,H
10537,H
10538,A
10539,A
10540,A
10541,A
10542,H
10543,H
10544,H
10545,H
10546,D
10547,H
10548,A
10549,H
10550,H
10551,H
10552,D
10553,D
10554,D
10555,H
10556,A
10557,H
10558,H
10559,H
10560,D
10561,H
10562,H
10563,A
10564,H
10565,H
10566,A
10567,H
10568,H
10569,D
10570,H
10571,H
10572,D
10573,A
10574,H
10575,H
10576,D
10577,A
10578,H
10579,A
10580,A
10581,A
10582,H
10583,H
10584,A
10585,H
10586,H
10587,D
10588,D
10589,A
10590,H
10591,A
10592,A
10593,D
10594,H
10595,H
10596,D
10597,D
10598,H
10599,D
10600,H
10601,H
10602,H
10603,H
10604,H
10605,D
10606,H
10607,H
10608,H
10609,H
10610,A
10611,D
10612,D
10613,D
10614,D
10615,A
10616,H
10617,A
10618,D
10619,H
10620,H
10621,A
10622,D
10623,D
10624,H
10625,A
10626,A
10627,D
10628,H
10629,A
10630,A
10631,H
10632,A
10633,H
10634,A
10635,D
10636,H
10637,D
10638,H
10639,H
10640,H
10641,A
10642,A
10643,H
10644,A
10645,A
10646,A
10647,H
10648,A
10649,H
10650,H
10651,H
10652,H
10653,D
10654,A
10655,D
10656,H
10657,A
10658,H
10659,H
10660,H
10661,D
10662,D
10663,A
10664,A
10665,A
10666,A
10667,A
10668,H
10669,H
10670,H
10671,D
10672,H
10673,A
10674,H
10675,H
10676,H
10677,H
10678,H
10679,D
10680,H
10681,D
10682,D
10683,H
10684,A
10685,D
10686,D
10687,D
10688,H
10689,A
10690,D
10691,A
10692,H
10693,H
10694,H
10695,A
10696,A
10697,D
10698,H
10699,A
10700,H
10701,D
10702,D
10703,H
10704,H
10705,H
10706,A
10707,H
10708,H
10709,A
10710,H
10711,H
10712,D
10713,A
10714,H
10715,H
10716,H
10717,H
10718,D
10719,H
10720,D
10721,A
10722,A
10723,D
10724,A
10725,H
10726,H
10727,H
10728,A
10729,H
10730,D
10731,H
10732,H
10733,A
10734,A
10735,A
10736,D
10737,A
10738,A
10739,D
10740,H
10741,A
10742,D
10743,H
10744,H
10745,D
10746,H
10747,H
10748,H
10749,A
10750,D
10751,H
10752,D
10753,H
10754,A
10755,A
10756,H
10757,H
10758,A
10759,D
10760,A
10761,H
10762,A
10763,D
10764,H
10765,D
10766,H
10767,A
10768,D
10769,H
10770,A
10771,H
10772,H
10773,H
10774,A
10775,H
10776,A
10777,A
10778,D
10779,A
10780,H
10781,H
10782,H
10783,A
10784,H
10785,A
10786,H
10787,H
10788,D
10789,H
10790,D
10791,H
10792,A
10793,D
10794,A
10795,A
10796,A
10797,D
10798,A
10799,H
10800,A
10801,H
10802,H
10803,A
10804,H
10805,A
10806,H
10807,D
10808,D
10809,D
10810,A
10811,H
10812,H
10813,A
10814,A
10815,D
10816,H
10817,H
10818,D
10819,H
10820,D
10821,H
10822,A
10823,A
10824,D
10825,D
10826,H
10827,A
10828,A
10829,D
10830,D
10831,H
10832,H
10833,A
10834,H
10835,H
10836,H
10837,A
10838,H
10839,H
10840,A
10841,H
10842,H
10843,D
10844,H
10845,D
10846,H
10847,A
10848,A
10849,H
10850,H
10851,A
10852,A
10853,H
10854,H
10855,H
10856,D
10857,A
10858,H
10859,A
10860,H
10861,D
10862,A
10863,A
10864,A
10865,H
10866,A
10867,D
10868,A
10869,H
10870,D
10871,H
10872,A
10873,H
10874,H
10875,D
10876,A
10877,A
10878,H
10879,A
10880,H
10881,H
10882,H
10883,H
10884,H
10885,H
10886,H
10887,A
10888,A
10889,H
10890,D
10891,H
10892,H
10893,H
10894,H
10895,H
10896,A
10897,A
10898,D
10899,H
10900,A
10901,A
10902,H
10903,H
10904,H
10905,H
10906,D
10907,H
10908,A
10909,A
10910,D
10911,A
10912,A
10913,H
10914,H
10915,D
10916,A
10917,H
10918,H
10919,D
10920,H
10921,A
10922,H
10923,H
10924,D
10925,A
10926,H
10927,H
10928,A
10929,D
10930,D
10931,A
10932,A
10933,H
10934,D
10935,D
10936,A
10937,H
10938,H
10939,H
10940,H
10941,H
10942,A
10943,H
10944,A
10945,H
10946,D
10947,D
10948,A
10949,H
10950,D
10951,H
10952,H
10953,D
10954,A
10955,A
10956,D
10957,H
10958,A
10959,H
10960,H
10961,H
10962,A
10963,H
10964,A
10965,H
10966,H
10967,H
10968,A
10969,H
10970,H
10971,A
10972,H
10973,H
10974,A
10975,H
10976,H
10977,D
10978,A
10979,A
10980,H
10981,A
10982,D
10983,H
10984,A
10985,A
10986,H
10987,A
10988,H
10989,D
10990,A
10991,A
10992,H
10993,H
10994,H
10995,H
10996,H
10997,D
10998,H
10999,H
11000,A
11001,H
11002,D
11003,D
11004,H
11005,A
11006,A
11007,D
11008,D
11009,A
11010,H
11011,H
11012,D
11013,D
11014,A
11015,H
11016,A
11017,H
11018,D
11019,H
11020,D
11021,D
11022,H
11023,H
11024,D
11025,D
11026,H
11027,H
11028,D
11029,A
11030,H
11031,H
11032,A
11033,D
11034,H
11035,D
11036,H
11037,H
11038,A
11039,H
11040,A
11041,H
11042,H
11043,H
11044,H
11045,D
11046,A
11047,H
11048,H
11049,H
11050,A
11051,D
11052,D
11053,H
11054,D
11055,H
11056,D
11057,H
11058,D
11059,D
11060,H
11061,D
11062,D
11063,H
11064,A
11065,D
11066,A
11067,H
11068,H
11069,H
11070,H
11071,H
11072,H
11073,H
11074,D
11075,A
11076,H
11077,A
11078,A
11079,H
11080,D
11081,A
11082,H
11083,H
11084,A
11085,H
11086,D
11087,H
11088,H
11089,A
11090,H
11091,D
11092,H
11093,D
11094,D
11095,H
11096,A
11097,D
11098,D
11099,H
11100,H
11101,A
11102,A
11103,H
11104,H
11105,H
11106,H
11107,H
11108,A
11109,H
11110,D
11111,D
11112,A
11113,A
11114,H
11115,A
11116,H
11117,D
11118,A
11119,A
11120,H
11121,H
11122,D
11123,A
11124,D
11125,H
11126,D
11127,H
11128,H
11129,D
11130,H
11131,A
11132,H
11133,H
11134,H
11135,A
11136,A
11137,H
11138,A
11139,D
11140,H
11141,H
11142,H
11143,H
11144,A
11145,A
11146,H
11147,D
11148,A
11149,H
11150,D
11151,H
11152,H
11153,D
11154,H
11155,D
11156,A
11157,H
11158,A
11159,H
11160,D
11161,H
11162,D
11163,A
11164,H
11165,A
11166,A
11167,H
11168,H
11169,A
11170,A
11171,A
11172,D
11173,D
11174,H
11175,A
11176,D
11177,H
11178,A
11179,D
11180,H
11181,D
11182,D
11183,A
11184,A
11185,H
11186,A
11187,D
11188,H
11189,D
11190,H
11191,D
11192,H
11193,H
11194,H
11195,H
11196,H
11197,H
11198,A
11199,A
11200,H
11201,H
11202,A
11203,A
11204,H
11205,A
11206,H
11207,H
11208,D
11209,D
11210,D
11211,H
11212,H
11213,H
11214,A
11215,A
11216,H
11217,H
11218,A
11219,H
11220,A
11221,H
11222,H
11223,H
11224,D
11225,H
11226,D
11227,D
11228,A
11229,D
11230,H
11231,H
11232,H
11233,A
11234,H
11235,H
11236,H
11237,H
11238,D
11239,A
11240,A
11241,D
11242,H
11243,H
11244,D
11245,A
11246,A
11247,H
11248,D
11249,A
11250,H
11251,D
11252,H
11253,A
11254,H
11255,H
11256,A
11257,H
11258,H
11259,H
11260,A
11261,H
11262,D
11263,D
11264,A
11265,D
11266,A
11267,D
11268,H
11269,D
11270,A
11271,H
11272,H
11273,D
11274,A
11275,H
11276,H
11277,H
11278,A
11279,H
11280,D
11281,A
11282,D
11283,D
11284,H
11285,H
11286,A
11287,H
11288,D
11289,H
11290,H
11291,H
11292,H
11293,H
11294,A
11295,A
11296,D
11297,A
11298,H
11299,A
11300,H
11301,D
11302,D
11303,A
11304,H
11305,A
11306,H
11307,A
11308,A
11309,D
11310,H
11311,H
11312,H
11313,H
11314,A
11315,A
11316,H
11317,A
11318,D
11319,A
11320,A
11321,D
11322,A
11323,D
11324,D
11325,A
11326,D
11327,A
11328,A
11329,H
11330,H
11331,D
11332,H
11333,A
11334,H
11335,H
11336,A
11337,H
11338,H
11339,H
11340,H
11341,H
11342,D
11343,D
11344,A
11345,A
11346,A
11347,D
11348,H
11349,H
11350,D
11351,H
11352,D
11353,H
11354,D
11355,A
11356,H
11357,H
11358,H
11359,H
11360,H
11361,A
11362,A
11363,H
11364,H
11365,D
11366,D
11367,D
11368,H
11369,H
11370,A
11371,H
11372,D
11373,H
11374,H
11375,D
11376,H
11377,A
11378,H
11379,H
11380,D
11381,D
11382,H
11383,H
11384,H
11385,H
11386,D
11387,H
11388,A
11389,H
11390,H
11391,H
11392,H
11393,H
11394,A
11395,D
11396,D
11397,A
11398,H
11399,A
11400,D
11401,H
11402,D
11403,H
11404,H
11405,A
11406,H
11407,H
11408,A
11409,H
11410,D
11411,H
11412,A
11413,H
11414,A
11415,H
11416,H
11417,A
11418,H
11419,D
11420,H
11421,H
11422,D
11423,H
11424,A
11425,D
11426,H
11427,H
11428,A
11429,H
11430,H
11431,D
11432,D
11433,D
11434,H
11435,H
11436,H
11437,D
11438,D
11439,H
11440,D
11441,A
11442,D
11443,A
11444,H
11445,H
11446,A
11447,D
11448,A
11449,H
11450,H
11451,H
11452,A
11453,D
11454,D
11455,A
11456,H
11457,A
11458,D
11459,H
11460,A
11461,H
11462,H
11463,H
11464,H
11465,H
11466,H
11467,H
11468,A
11469,D
11470,H
11471,A
11472,H
11473,H
11474,D
11475,H
11476,A
11477,H
11478,H
11479,A
11480,H
11481,A
11482,D
11483,H
11484,A
11485,D
11486,H
11487,H
11488,H
11489,H
11490,D
11491,A
11492,H
11493,D
11494,A
11495,A
11496,D
11497,H
11498,H
11499,H
11500,D
11501,A
11502,H
11503,A
11504,H
11505,D
11506,H
11507,H
11508,H
11509,A
11510,D
11511,A
11512,D
11513,A
11514,D
11515,H
11516,H
11517,H
11518,H
11519,D
11520,D
11521,H
11522,H
11523,A
11524,H
11525,A
11526,D
11527,H
11528,H
11529,A
11530,A
11531,H
11532,H
11533,H
11534,A
11535,A
11536,A
11537,H
11538,D
11539,A
11540,H
11541,A
11542,H
11543,A
11544,D
11545,A
11546,D
11547,H
11548,A
11549,A
11550,H
11551,A
11552,D
11553,D
11554,A
11555,D
11556,A
11557,H
11558,D
11559,H
11560,H
11561,H
11562,H
11563,A
11564,D
11565,A
11566,D
11567,A
11568,D
11569,D
11570,H
11571,H
11572,D
11573,A
11574,H
11575,A
11576,D
11577,D
11578,H
11579,H
11580,D
11581,H
11582,A
11583,H
11584,D
11585,A
11586,H
11587,H
11588,D
11589,A
11590,A
11591,A
11592,A
11593,H
11594,H
11595,D
11596,D
11597,A
11598,D
11599,H
11600,H
11601,D
11602,A
11603,D
11604,H
11605,A
11606,A
11607,D
11608,A
11609,D
11610,A
11611,D
11612,H
11613,D
11614,A
11615,A
11616,H
11617,H
11618,A
11619,H
11620,H
11621,H
11622,D
11623,H
11624,H
11625,D
11626,A
11627,H
11628,D
11629,A
11630,A
11631,H
11632,A
11633,H
11634,D
11635,H
11636,D
11637,A
11638,H
11639,A
11640,H
11641,H
11642,D
11643,H
11644,D
11645,D
11646,H
11647,A
11648,D
11649,H
11650,D
11651,H
11652,H
11653,A
11654,A
11655,D
11656,A
11657,D
11658,D
11659,H
11660,A
11661,H
11662,H
11663,D
11664,D
11665,H
11666,H
11667,A
11668,H
11669,D
11670,A
11671,A
11672,A
11673,A
11674,H
11675,D
11676,H
11677,H
11678,A
11679,D
11680,H
11681,H
11682,A
11683,A
11684,H
11685,H
11686,H
11687,D
11688,H
11689,D
11690,A
11691,A
11692,H
11693,A
11694,H
11695,H
11696,H
11697,D
11698,A
11699,H
11700,H
11701,H
11702,H
11703,D
11704,H
11705,D
11706,D
11707,A
11708,H
11709,H
11710,A
11711,D
11712,H
11713,H
11714,H
11715,H
11716,A
11717,H
11718,A
11719,A
11720,A
11721,H
11722,H
11723,A
11724,H
11725,H
11726,H
11727,H
11728,H
11729,H
11730,A
11731,D
11732,D
11733,H
11734,H
11735,A
11736,A
11737,A
11738,H
11739,D
11740,H
11741,H
11742,H
11743,H
11744,H
11745,H
11746,A
11747,H
11748,H
11749,H
11750,H
11751,A
11752,H
11753,A
11754,H
11755,H
11756,D
11757,H
11758,D
11759,H
11760,H
11761,A
11762,A
11763,H
11764,H
11765,A
11766,A
11767,H
11768,H
11769,H
11770,H
11771,A
11772,H
11773,D
11774,A
11775,D
11776,H
11777,A
11778,A
11779,H
11780,D
11781,H
11782,D
11783,D
11784,H
11785,H
11786,H
11787,A
11788,A
11789,H
11790,A
11791,H
11792,D
11793,H
11794,H
11795,D
11796,A
11797,A
11798,A
11799,D
11800,A
11801,H
11802,A
11803,H
11804,D
11805,D
11806,H
11807,A
11808,H
11809,H
11810,D
11811,D
11812,A
11813,D
11814,H
11815,H
11816,A
11817,D
11818,H
11819,H
11820,A
11821,A
11822,A
11823,A
11824,A
11825,H
11826,A
11827,H
11828,A
11829,A
11830,H
11831,A
11832,H
11833,D
11834,H
11835,H
11836,H
11837,D
11838,D
11839,A
11840,H
11841,H
11842,H
11843,D
11844,H
11845,D
11846,D
11847,H
11848,H
11849,D
11850,D
11851,A
11852,D
11853,A
11854,A
11855,H
11856,H
11857,H
11858,A
11859,A
11860,A
11861,H
11862,A
11863,H
11864,H
11865,A
11866,D
11867,H
11868,H
11869,D
11870,D
11871,A
11872,H
11873,A
11874,H
11875,H
11876,A
11877,H
11878,A
11879,A
11880,H
11881,D
11882,A
11883,H
11884,H
11885,H
11886,A
11887,A
11888,H
11889,H
11890,D
11891,D
11892,D
11893,D
11894,A
11895,H
11896,D
11897,A
11898,A
11899,H
11900,H
11901,D
11902,A
11903,H
11904,H
11905,H
11906,H
11907,D
11908,A
11909,D
11910,A
11911,H
11912,H
11913,A
11914,H
11915,A
11916,A
11917,A
11918,A
11919,D
11920,D
11921,A
11922,A
11923,A
11924,A
11925,H
11926,H
11927,D
11928,A
11929,D
11930,D
11931,H
11932,D
11933,A
11934,H
11935,D
11936,D
11937,A
11938,D
11939,H
11940,H
11941,H
11942,H
11943,D
11944,H
11945,A
11946,H
11947,H
11948,H
11949,D
11950,H
11951,H
11952,D
11953,A
11954,A
11955,A
11956,H
11957,H
11958,D
11959,H
11960,H
11961,D
11962,H
11963,A
11964,H
11965,D
11966,D
11967,H
11968,H
11969,D
11970,D
11971,H
11972,H
11973,D
11974,D
11975,D
11976,D
11977,H
11978,H
11979,H
11980,A
11981,A
11982,D
11983,A
11984,H
11985,A
11986,A
11987,A
11988,H
11989,H
11990,A
11991,H
11992,A
11993,D
11994,H
11995,H
11996,H
11997,H
11998,A
11999,H
12000,D
12001,D
12002,H
12003,H
12004,H
12005,A
12006,D
12007,A
12008,H
12009,H
12010,H
12011,D
12012,D
12013,A
12014,D
12015,H
12016,H
12017,H
12018,H
12019,A
12020,H
12021,H
12022,A
12023,A
12024,A
12025,D
12026,H
12027,A
12028,D
12029,H
12030,A
12031,H
12032,A
12033,H
12034,A
12035,A
12036,D
12037,H
12038,H
12039,H
12040,H
12041,A
12042,D
12043,H
12044,H
12045,A
12046,A
12047,A
12048,D
12049,H
12050,D
12051,H
12052,A
12053,D
12054,H
12055,H
12056,D
12057,H
12058,H
12059,A
12060,A
12061,H
12062,D
12063,A
12064,A
12065,D
12066,H
12067,H
12068,A
12069,H
12070,H
12071,A
12072,H
12073,D
12074,H
12075,H
12076,H
12077,D
12078,D
12079,H
12080,D
12081,H
12082,H
12083,A
12084,A
12085,H
12086,H
12087,A
12088,H
12089,H
12090,D
12091,D
12092,D
12093,A
12094,D
12095,H
12096,A
12097,A
12098,A
12099,H
12100,H
12101,H
12102,D
12103,D
12104,D
12105,D
12106,A
12107,H
12108,H
12109,H
12110,H
12111,H
12112,H
12113,H
12114,H
12115,H
12116,H
12117,D
12118,H
12119,D
12120,D
12121,A
12122,A
12123,H
12124,A
12125,A
12126,H
12127,H
12128,H
12129,D
12130,A
12131,H
12132,H
12133,H
12134,H
12135,D
12136,D
12137,D
12138,D
12139,H
12140,H
12141,A
12142,D
12143,H
12144,H
12145,A
12146,A
12147,A
12148,D
12149,H
12150,D
12151,H
12152,H
12153,A
12154,H
12155,H
12156,H
12157,H
12158,H
12159,D
12160,H
12161,A
12162,H
12163,A
12164,A
12165,H
12166,D
12167,H
12168,A
12169,A
12170,A
12171,H
12172,A
12173,H
12174,H
12175,D
12176,H
12177,D
12178,A
12179,D
12180,H
12181,H
12182,H
12183,H
12184,A
12185,D
12186,H
12187,H
12188,A
12189,A
12190,H
12191,D
12192,H
12193,A
12194,A
12195,H
12196,A
12197,H
12198,H
12199,H
12200,H
12201,A
12202,A
12203,D
12204,D
12205,A
12206,A
12207,H
12208,D
12209,A
12210,H
12211,A
12212,H
12213,A
12214,H
12215,A
12216,A
12217,H
12218,A
12219,H
12220,A
12221,H
12222,H
12223,A
12224,A
12225,D
12226,D
12227,D
12228,A
12229,H
12230,H
12231,D
12232,A
12233,A
12234,H
12235,H
12236,H
12237,H
12238,A
12239,H
12240,A
12241,H
12242,A
12243,A
12244,H
12245,D
12246,A
12247,A
12248,A
12249,A
12250,H
12251,D
12252,H
12253,H
12254,H
12255,H
12256,D
12257,H
12258,A
12259,H
12260,H
12261,H
12262,A
12263,H
12264,A
12265,A
12266,A
12267,H
12268,H
12269,D
12270,A
12271,A
12272,D
12273,H
12274,H
12275,H
12276,H
12277,A
12278,A
12279,H
12280,D
12281,H
12282,H
12283,H
12284,H
12285,H
12286,D
12287,D
12288,A
12289,A
12290,D
12291,D
12292,H
12293,D
12294,H
12295,H
12296,A
12297,H
12298,H
12299,D
12300,D
12301,H
12302,H
12303,A
12304,A
12305,D
12306,H
12307,D
12308,H
12309,A
12310,D
12311,A
12312,D
12313,A
12314,A
12315,D
12316,A
12317,H
12318,H
12319,H
12320,D
12321,D
12322,H
12323,H
12324,D
12325,A
12326,A
12327,H
12328,A
12329,H
12330,A
12331,H
12332,H
12333,A
12334,D
12335,H
12336,H
12337,H
12338,D
12339,A
12340,H
12341,H
12342,H
12343,A
12344,H
12345,D
12346,H
12347,H
12348,A
12349,A
12350,H
12351,D
12352,A
12353,H
12354,A
12355,A
12356,H
12357,H
12358,A
12359,H
12360,A
12361,D
12362,A
12363,D
12364,H
12365,A
12366,H
12367,H
12368,D
12369,H
12370,D
12371,H
12372,A
12373,H
12374,H
12375,H
12376,D
